date,red,blue,red_result,red_tot_str_pct,blue_tot_str_pct,red_td_pct,blue_td_pct,red_sig_str_pct,blue_sig_str_pct,red_head_sig_str_pct,blue_head_sig_str_pct,red_body_sig_str_pct,blue_body_sig_str_pct,red_leg_sig_str_pct,blue_leg_sig_str_pct,red_dist_sig_str_pct,blue_dist_sig_str_pct,red_clch_sig_str_pct,blue_clch_sig_str_pct,red_gnd_sig_str_pct,blue_gnd_sig_str_pct,avg_red_kd,avg_blue_kd,avg_red_tot_str_lnd,avg_blue_tot_str_lnd,avg_red_td_lnd,avg_blue_td_lnd,avg_red_sub_att,avg_blue_sub_att,avg_red_rev,avg_blue_rev,avg_red_ctrl,avg_blue_ctrl,avg_red_sig_str_lnd,avg_blue_sig_str_lnd,avg_red_head_sig_str_lnd,avg_blue_head_sig_str_lnd,avg_red_body_sig_str_lnd,avg_blue_body_sig_str_lnd,avg_red_leg_sig_str_lnd,avg_blue_leg_sig_str_lnd,avg_red_dist_sig_str_lnd,avg_blue_dist_sig_str_lnd,avg_red_clch_sig_str_lnd,avg_blue_clch_sig_str_lnd,avg_red_gnd_sig_str_lnd,avg_blue_gnd_sig_str_lnd,red_rating,red_rd,blue_rating,blue_rd,exp_red_outcome,red_height,red_reach,red_stance,blue_height,blue_reach,blue_stance
1993-11-12,Royce Gracie,Art Jimmerson,1.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.5,73,73,Southpaw,73,73,Orthodox
1993-11-12,Royce Gracie,Ken Shamrock,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.3108939062977,290.31896371798047,1500.0,350.0,0.6299830198857987,73,73,Southpaw,73,72,Orthodox
1996-05-17,Dan Severn,Ken Shamrock,1.0,0.3404255319148936,0.48360655737704916,0.0,0.0,0.21333333333333335,0.2222222222222222,0.18571428571428572,0.1267605633802817,0.0,0.9,0.6,0.0,0.14516129032258066,0.11267605633802817,0.25,1.0,0.6666666666666666,1.0,0.0,0.0,10.666666666666666,19.666666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,5.333333333333333,6.0,4.333333333333333,3.0,0.0,3.0,1.0,0.0,3.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,2.0,3.0,1932.4292624830575,135.41980259381913,1879.2289016172415,159.01940193891045,0.5634699364769395,74,74,Southpaw,73,72,Orthodox
2002-11-22,Tito Ortiz,Ken Shamrock,1.0,0.7242990654205608,0.5714285714285714,0.6,0.0,0.5873015873015873,0.2727272727272727,0.5517241379310345,0.20512820512820512,1.0,0.75,1.0,1.0,0.48,0.17857142857142858,0.6857142857142857,0.4375,0.6341463414634146,0.0,0.0,0.0,51.666666666666664,16.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,209.0,0.3333333333333333,24.666666666666668,4.0,21.333333333333332,2.6666666666666665,2.6666666666666665,1.0,0.6666666666666666,0.3333333333333333,8.0,1.6666666666666667,8.0,2.3333333333333335,8.666666666666666,0.0,1866.1512843190237,173.6009495243927,1855.6216517368102,173.71779999999933,0.5119494590939695,75,74,Orthodox,73,72,Orthodox
2006-07-08,Tito Ortiz,Ken Shamrock,1.0,0.9565217391304348,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,11.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,1925.8864809367851,122.93562703915497,1789.422414247168,143.59363848654513,0.6623146344771595,75,74,Orthodox,73,72,Orthodox
2006-10-10,Tito Ortiz,Ken Shamrock,1.0,0.7307692307692307,1.0,1.0,0.0,0.6206896551724138,0.0,0.6,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.625,0.0,0.0,0.0,38.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,18.0,0.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,1949.8719945294422,118.05776373106221,1757.4930718940727,135.3931816855552,0.723533562601422,75,74,Orthodox,73,72,Orthodox
2005-04-09,Rich Franklin,Ken Shamrock,1.0,0.6578947368421053,0.0,0.0,1.0,0.6388888888888888,0.0,0.6060606060606061,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.85,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,17.0,25.0,23.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,0.0,1966.3007419954292,242.1412800001122,1821.4678683726388,150.70451537166477,0.6497889416401993,73,76,Southpaw,73,72,Orthodox
1993-11-12,Royce Gracie,Gerard Gordeau,1.0,0.75,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1750.5421098017523,256.3451699831443,1805.5450774070516,256.59706725979703,0.44827423097783936,73,73,Southpaw,77,77,Orthodox
1994-03-11,Royce Gracie,Patrick Smith,1.0,1.0,0.6666666666666666,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1875.143774219568,223.05416458087993,1458.9285084610058,253.6068238967925,0.8367724079021409,73,73,Southpaw,74,74,Orthodox
1993-11-12,Ken Shamrock,Patrick Smith,1.0,1.0,0.8,0.5,0.0,1.0,0.5,1.0,0.25,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,4.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1383.3580792733678,286.9272066723458,1500.0,350.0,0.4052480416389381,73,72,Orthodox,74,74,Orthodox
1994-03-11,Royce Gracie,Remco Pardoel,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.9742280746634,211.34369832578847,1500.0,350.0,0.8041565149016957,73,73,Southpaw,75,75,Southpaw
1995-09-08,Marco Ruas,Remco Pardoel,1.0,0.6111111111111112,0.5714285714285714,0.0,1.0,0.5714285714285714,0.5,0.5,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.75,0.0,0.0,0.0,11.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,1737.8255087666214,240.5171722907332,1740.9687168723178,217.2620438833316,0.49684697159407487,73,73,Orthodox,75,75,Southpaw
1994-03-11,Royce Gracie,Jason DeLucia,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929.563035292683,202.117229702697,1662.3108939062977,290.31896371798047,0.7356052400775052,73,73,Southpaw,71,71,Southpaw
1999-11-19,Joe Slick,Jason DeLucia,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1500.0,350.0,1677.5958820910607,173.7178000000009,0.3448539804294956,72,72,Orthodox,71,71,Southpaw
1994-03-11,Royce Gracie,Minoki Ichihara,1.0,0.9649122807017544,0.75,1.0,0.0,0.5,0.42857142857142855,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,110.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1966.8135108510467,189.93725810326683,1500.0,350.0,0.8412304464992467,73,73,Southpaw,67,67,Orthodox
1994-09-09,Royce Gracie,Kimo Leopoldo,1.0,0.8095238095238095,0.6,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6,0.0,0.0,17.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,1985.4015264152656,184.28889921125807,1500.0,350.0,0.8508085496732263,73,73,Southpaw,75,75,Orthodox
1996-02-16,Ken Shamrock,Kimo Leopoldo,1.0,0.9285714285714286,0.8333333333333334,1.0,0.0,0.0,0.8,0.0,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,13.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1864.6052488702953,164.14480285639905,1459.2042488254788,173.9048946120368,0.8651715577628245,73,72,Orthodox,75,75,Orthodox
2004-06-19,Ken Shamrock,Kimo Leopoldo,1.0,0.8235294117647058,0.6666666666666666,0.0,0.0,0.8,0.8,0.5,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.8461538461538461,1.0,1.0,0.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,12.0,4.0,3.0,2.0,9.0,2.0,0.0,0.0,0.0,2.0,11.0,2.0,1.0,0.0,1793.2869962219706,159.37669437397412,1570.5708432414901,160.01545638756286,0.739241457218686,73,72,Orthodox,75,75,Orthodox
1998-03-13,Tsuyoshi Kohsaka,Kimo Leopoldo,1.0,0.7290322580645161,0.4166666666666667,0.0,0.4,0.6,0.2826086956521739,0.5344827586206896,0.2826086956521739,1.0,0.0,0.8,0.0,0.6274509803921569,0.17647058823529413,1.0,0.0,0.5,0.5833333333333334,0.0,0.0,56.5,12.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.5,6.5,15.5,6.5,1.0,0.0,6.0,0.0,16.0,3.0,1.0,0.0,5.5,3.5,1500.0,350.0,1532.3628230185977,156.7688403716812,0.4704684105708723,71,71,Orthodox,75,75,Orthodox
1994-12-16,Royce Gracie,Ron van Clief,1.0,0.8709677419354839,0.0,1.0,0.0,0.6363636363636364,0.0,0.625,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2001.9638784163096,179.41017218967727,1500.0,350.0,0.8589550659241868,73,73,Southpaw,70,70,Orthodox
1994-12-16,Royce Gracie,Keith Hackney,1.0,0.7758620689655172,0.4375,0.0,0.0,0.4782608695652174,0.3076923076923077,0.4666666666666667,0.25,0.6,1.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.6923076923076923,0.5,0.0,0.16666666666666666,0.0,0.0,45.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,9.0,2.0,0.0,1.0,2016.8951358275426,175.14015687408158,1662.3108939062977,290.31896371798047,0.8005121265412386,73,73,Southpaw,71,71,Sideways
1995-12-16,Marco Ruas,Keith Hackney,1.0,0.7333333333333333,0.25,0.5,0.0,0.7,0.25,0.625,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.25,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1842.2129550705463,209.11288547270544,1695.6753070318118,232.6384140516452,0.6453439356750152,73,73,Orthodox,71,71,Sideways
1994-12-16,Royce Gracie,Dan Severn,1.0,0.9523809523809523,0.627906976744186,0.0,1.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,80.0,27.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2038.8420786596753,168.65325001700808,1791.9345507008834,247.46327953139283,0.7369608304032186,73,73,Southpaw,74,74,Southpaw
1995-07-14,Ken Shamrock,Dan Severn,1.0,0.4,1.0,0.0,0.0,0.4,1.0,0.25,1.0,1.0,0.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1765.768868867775,197.51442785900267,1911.145502169468,172.2478468410334,0.34447949154592483,73,72,Orthodox,74,74,Southpaw
1997-02-07,Mark Coleman,Dan Severn,1.0,0.5714285714285714,0.8888888888888888,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,12.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2073.8434996986775,228.52267130943082,1969.0163158913422,128.36387266753766,0.6139411240358091,73,75,Orthodox,74,74,Southpaw
2000-09-22,Pedro Rizzo,Dan Severn,1.0,0.2857142857142857,0.25,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1921.4651394040977,181.08463842728796,1941.9264700850283,173.7176087147753,0.4769822536948952,73,73,Orthodox,74,74,Southpaw
1993-11-12,Kevin Rosier,Zane Frazier,1.0,0.7169811320754716,0.4482758620689655,0.0,0.0,0.5555555555555556,0.42857142857142855,0.5217391304347826,0.3684210526315789,0.75,0.5,0.0,0.6666666666666666,0.4,0.0,0.4444444444444444,0.5263157894736842,0.875,1.0,2.0,0.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,12.0,7.0,3.0,3.0,0.0,2.0,4.0,0.0,4.0,10.0,7.0,2.0,1500.0,350.0,1500.0,350.0,0.5,76,76,Orthodox,77,77,Orthodox
1996-05-17,Cal Worsham,Zane Frazier,1.0,0.8787878787878788,0.5,1.0,0.0,0.8181818181818182,0.5,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1268.1151010042213,286.9272097693199,1337.6891060937023,173.87845489108554,0.43188208616501694,71,71,Orthodox,77,77,Orthodox
1993-11-12,Gerard Gordeau,Kevin Rosier,1.0,0.6470588235294118,0.0,0.0,0.0,0.6470588235294118,0.0,0.5384615384615384,0.0,1.0,0.0,1.0,0.0,0.625,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,1500.0,350.0,1662.3108939062977,290.31896371798047,0.3700169801142013,77,77,Orthodox,76,76,Orthodox
1994-12-16,Joe Charles,Kevin Rosier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,350.0,1497.4508523142274,256.3451747338135,0.5021557932964884,73,73,Southpaw,76,76,Orthodox
1993-11-12,Gerard Gordeau,Teila Tuli,1.0,0.6,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1731.8848989957787,286.9272097693199,1500.0,350.0,0.6819372567656741,77,77,Orthodox,72,72,Orthodox
1993-11-12,Jason DeLucia,Trent Jenkins,1.0,0.3333333333333333,0.14285714285714285,0.5,0.0,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.5,71,71,Southpaw,74,74,Orthodox
1995-12-16,Mark Hall,Trent Jenkins,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.051010061541,234.62162383932957,1337.6891060937023,173.87845489108554,0.6545385339830192,72,72,Orthodox,74,74,Orthodox
1994-03-11,Jason DeLucia,Scott Baker,1.0,0.8,0.6086956521739131,0.0,1.0,0.6,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,14.0,0.0,1.0,5.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1596.4206296719133,251.48325919662608,1500.0,350.0,0.5811704954687434,71,71,Southpaw,72,72,Orthodox
1994-09-09,Ken Shamrock,Felix Lee Mitchell,1.0,1.0,0.9545454545454546,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,1533.51458265744,252.7145773398545,1500.0,350.0,0.5284041145148155,73,72,Orthodox,70,71,Orthodox
1996-12-07,Mark Hall,Felix Lee Mitchell,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.4192915489132,169.47398228804693,1306.2100003504752,163.8636341570998,0.76262027396808,72,72,Orthodox,70,71,Orthodox
1996-07-12,Sam Adkins,Felix Lee Mitchell,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.687237111712,247.46327953139283,1342.3067917816218,173.86213146227738,0.6879701272097329,75,75,Orthodox,70,71,Orthodox
1994-09-09,Ken Shamrock,Christophe Leninger,1.0,0.8,0.9130434782608695,1.0,0.0,0.8888888888888888,0.5,0.8333333333333334,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,16.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1626.7441041988677,227.480922054854,1500.0,350.0,0.6081535377339045,73,72,Orthodox,72,72,Southpaw
1997-05-30,Guy Mezger,Christophe Leninger,1.0,0.7818181818181819,0.5625,0.0,0.0,0.6481481481481481,0.1875,0.5384615384615384,0.23076923076923078,1.0,0.0,0.8888888888888888,0.0,0.6086956521739131,0.3,0.6842105263157895,0.0,0.6666666666666666,0.0,0.0,0.0,43.0,9.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,17.5,1.5,10.5,1.5,3.0,0.0,4.0,0.0,7.0,1.5,6.5,0.0,4.0,0.0,1750.5421098017523,173.83950496282537,1373.565851254616,173.7180600438865,0.8469806757538325,73,73,Orthodox,72,72,Southpaw
1995-04-07,Ken Shamrock,Royce Gracie,0.5,0.7967479674796748,0.9699453551912568,1.0,0.0,0.45454545454545453,0.25,0.29411764705882354,0.4,0.0,0.0,1.0,0.2,0.3333333333333333,0.1111111111111111,0.0,0.0,0.47368421052631576,0.6666666666666666,0.0,0.0,49.0,177.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5,2.5,1.0,0.0,0.0,2.5,0.5,0.5,0.5,0.0,0.0,4.5,1.0,1691.0469880066291,209.51832100738937,2067.5728553045433,160.48021938336055,0.15954719252859093,73,72,Orthodox,73,73,Southpaw
2006-05-27,Matt Hughes,Royce Gracie,1.0,0.8048780487804879,0.7777777777777778,1.0,0.0,0.8,0.6363636363636364,0.7586206896551724,0.0,0.8888888888888888,1.0,1.0,0.8333333333333334,0.75,0.625,1.0,0.6666666666666666,0.8,0.0,0.0,0.0,33.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,206.0,0.0,32.0,7.0,22.0,0.0,8.0,2.0,2.0,5.0,3.0,5.0,1.0,2.0,28.0,0.0,1934.829327497352,121.28394296937932,2026.089857936311,173.7178,0.3927064779187683,69,73,Switch,73,73,Southpaw
1995-09-08,Ken Shamrock,Oleg Taktarov,0.5,0.8108108108108109,0.859375,1.0,0.0,0.5,0.18181818181818182,0.49056603773584906,0.17647058823529413,0.5,0.0,1.0,0.25,0.27586206896551724,0.16666666666666666,0.6666666666666666,0.25,0.7391304347826086,0.0,0.0,0.0,90.0,55.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,14.5,2.0,13.0,1.5,1.0,0.0,0.5,0.5,4.0,1.5,2.0,0.5,8.5,0.0,1875.334533072822,179.16621750145745,1810.825243378701,181.15375388359234,0.5716908998952068,73,72,Orthodox,72,72,Orthodox
1995-04-07,Dan Severn,Oleg Taktarov,1.0,0.59375,0.0,1.0,0.0,0.5294117647058824,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1874.8319610127448,182.21124932175778,1662.3108939062977,290.31896371798047,0.6959173727447794,74,74,Southpaw,72,72,Orthodox
1995-12-16,Dan Severn,Oleg Taktarov,1.0,0.7148014440433214,0.5531914893617021,0.0,0.0,0.3037974683544304,0.27586206896551724,0.2465753424657534,0.17391304347826086,1.0,0.3333333333333333,1.0,1.0,0.11666666666666667,0.27586206896551724,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,99.0,13.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,12.0,4.0,9.0,2.0,2.5,0.5,0.5,1.5,3.5,4.0,0.0,0.0,8.5,0.0,1856.8167407711983,151.83884095810558,1821.802710983854,165.58557875278532,0.5409362184085439,74,74,Southpaw,72,72,Orthodox
1996-12-07,Ken Shamrock,Brian Johnston,1.0,0.7692307692307693,0.8,1.0,0.0,0.5641025641025641,0.3333333333333333,0.5526315789473685,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.5789473684210527,0.0,0.0,0.0,70.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,0.0,1830.0260141830227,147.0705880426839,1622.3266082450855,209.54314544315446,0.7166574139556133,73,72,Orthodox,75,75,Orthodox
1996-07-12,Don Frye,Brian Johnston,1.0,0.875,0.717948717948718,1.0,0.0,0.6875,0.5,0.4444444444444444,0.38461538461538464,1.0,0.6666666666666666,0.0,0.6666666666666666,0.25,0.0,0.7142857142857143,0.6875,1.0,0.0,0.0,0.0,42.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4.0,5.0,7.0,4.0,0.0,2.0,1.0,0.0,5.0,11.0,5.0,0.0,1823.6867787835097,187.48210810636343,1662.3108939062977,290.31896371798047,0.6515535893311605,73,73,Orthodox,75,75,Orthodox
1996-09-20,Mark Coleman,Brian Johnston,1.0,0.9545454545454546,0.5,1.0,0.0,0.9,0.6,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,9.0,0.0,2023.3628460851392,252.32269896203817,1572.45184056694,241.91401227887692,0.8504188573403118,73,75,Orthodox,75,75,Orthodox
